JEERAUNJHAAUGNOV2021|1313884800|JEERAUNJHA20AUG2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1301702400|0|1313884800|500|3|3|500|1000000000000.00|150.00|0.00|1301702400|0|0|0|1313280000|1313884800|1307000|1415000|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20AUG2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1361000||JEERAUNJHA18NOV2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1309564800|0|1321660800|500|3|3|500|1000000000000.00|150.00|0.00|1309564800|0|0|0|1321142400|1321660800|1358500|1471500|0|0|0|1311202952|0|0|0|0||JEERAUNJHA18NOV2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1415000|N
JEERAUNJHAAUGOCT2021|1313884800|JEERAUNJHA20AUG2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1301702400|0|1313884800|500|3|3|500|1000000000000.00|150.00|0.00|1301702400|0|0|0|1313280000|1313884800|1307000|1415000|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20AUG2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1361000||JEERAUNJHA20OCT2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1306972800|0|1319155200|500|3|3|500|1000000000000.00|150.00|0.00|1306972800|0|0|0|1318550400|1319155200|1341500|1452500|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20OCT2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1397000|N
JEERAUNJHAAUGSEP2021|1313884800|JEERAUNJHA20AUG2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1313884800|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1301702400|0|1313884800|500|3|3|500|1000000000000.00|150.00|0.00|1301702400|0|0|0|1313280000|1313884800|1307000|1415000|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20AUG2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1361000||JEERAUNJHA20SEP2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1304467200|0|1316563200|500|3|3|500|1000000000000.00|150.00|0.00|1304467200|0|0|0|1316044800|1316563200|1324000|1434000|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20SEP2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1379000|N
JEERAUNJHASEPNOV2021|1316563200|JEERAUNJHA20SEP2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1304467200|0|1316563200|500|3|3|500|1000000000000.00|150.00|0.00|1304467200|0|0|0|1316044800|1316563200|1324000|1434000|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20SEP2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1379000||JEERAUNJHA18NOV2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1309564800|0|1321660800|500|3|3|500|1000000000000.00|150.00|0.00|1309564800|0|0|0|1321142400|1321660800|1358500|1471500|0|0|0|1311202952|0|0|0|0||JEERAUNJHA18NOV2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1415000|N
JEERAUNJHASEPOCT2021|1316563200|JEERAUNJHA20SEP2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1304467200|0|1316563200|500|3|3|500|1000000000000.00|150.00|0.00|1304467200|0|0|0|1316044800|1316563200|1324000|1434000|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20SEP2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1379000||JEERAUNJHA20OCT2021|JEERAUNJHA|FUTCOM|JEERAUNJHA|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1306972800|0|1319155200|500|3|3|500|1000000000000.00|150.00|0.00|1306972800|0|0|0|1318550400|1319155200|1341500|1452500|0|0|0|1311202952|0|0|0|0||JEERAUNJHA20OCT2021|0|0|0|0||E|Y|Y|N||N|JEERAUNJHA||Rs/Quintal|MT|10|1|3|MT|1397000|N
GUARGUM5SEPJAN2022|1316563200|GUARGUM520SEP2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1299024000|0|1316563200|500|5|5|100|1000000000000.00|250.00|0.00|1299024000|0|0|0|1316044800|1316563200|656800|711400|0|0|0|1311202952|0|0|0|0||GUARGUM520SEP2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|684100||GUARGUM520JAN2022|GUARGUM5|FUTCOM|GUARGUM5|XX||1327104000|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1309564800|0|1327104000|500|5|5|100|1000000000000.00|250.00|0.00|1309564800|0|0|0|1326758400|1327104000|690200|747600|0|0|0|1311202952|0|0|0|0||GUARGUM520JAN2022|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|718900|N
GUARGUM5SEPDEC2021|1316563200|GUARGUM520SEP2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1299024000|0|1316563200|500|5|5|100|1000000000000.00|250.00|0.00|1299024000|0|0|0|1316044800|1316563200|656800|711400|0|0|0|1311202952|0|0|0|0||GUARGUM520SEP2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|684100||GUARGUM520DEC2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1324425600|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1306972800|0|1324425600|500|5|5|100|1000000000000.00|250.00|0.00|1306972800|0|0|0|1323907200|1324425600|681800|738600|0|0|0|1311202952|0|0|0|0||GUARGUM520DEC2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|710200|N
GUARGUM5SEPNOV2021|1316563200|GUARGUM520SEP2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1299024000|0|1316563200|500|5|5|100|1000000000000.00|250.00|0.00|1299024000|0|0|0|1316044800|1316563200|656800|711400|0|0|0|1311202952|0|0|0|0||GUARGUM520SEP2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|684100||GUARGUM518NOV2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1321660800|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1304467200|0|1321660800|500|5|5|100|1000000000000.00|250.00|0.00|1304467200|0|0|0|1321142400|1321660800|673500|729500|0|0|0|1311202952|0|0|0|0||GUARGUM518NOV2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|701500|N
GUARGUM5SEPOCT2021|1316563200|GUARGUM520SEP2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1316563200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1299024000|0|1316563200|500|5|5|100|1000000000000.00|250.00|0.00|1299024000|0|0|0|1316044800|1316563200|656800|711400|0|0|0|1311202952|0|0|0|0||GUARGUM520SEP2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|684100||GUARGUM520OCT2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1301702400|0|1319155200|500|5|5|100|1000000000000.00|250.00|0.00|1301702400|0|0|0|1318550400|1319155200|665100|720500|0|0|0|1311202952|0|0|0|0||GUARGUM520OCT2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|692800|N
GUARGUM5OCTJAN2022|1319155200|GUARGUM520OCT2021|GUARGUM5|FUTCOM|GUARGUM5|XX||1319155200|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1301702400|0|1319155200|500|5|5|100|1000000000000.00|250.00|0.00|1301702400|0|0|0|1318550400|1319155200|665100|720500|0|0|0|1311202952|0|0|0|0||GUARGUM520OCT2021|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|692800||GUARGUM520JAN2022|GUARGUM5|FUTCOM|GUARGUM5|XX||1327104000|-1|XX||0||0|0|1|1||2|0||2|0||3|0||1309564800|0|1327104000|500|5|5|100|1000000000000.00|250.00|0.00|1309564800|0|0|0|1326758400|1327104000|690200|747600|0|0|0|1311202952|0|0|0|0||GUARGUM520JAN2022|0|0|0|0||E|Y|Y|N||N|GUARGUM5||Rs/Quintal|MT|10|1|5|MT|718900|N
